链接,户型,成交价格(万),成交日期,成交周期(天),单价,面积(平米),朝向,装修,楼层,楼型
https://bj.ke.com/ershoufang/101113718720.html,2室1厅,578,2021-12-05,9,7.08,81.61,东南,简装,高楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101113327090.html,2室1厅,525,2021-11-19,33,6.56,80.05,南 北,精装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/101113424586.html,3室1厅,670,2021-10-25,,6.32,106.0,东南 北,简装,低楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101112750321.html,2室2厅,610,2021-10-11,24,6.12,99.69,西南,精装,中楼层(共18层),塔楼
https://bj.ke.com/ershoufang/101112754354.html,3室1厅,776,2021-10-10,47,5.58,139.17,西南,精装,低楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101112854019.html,2室1厅,550,2021-10-06,35,6.01,91.59,西南,精装,低楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101112271712.html,2室1厅,492,2021-09-19,64,6.29,78.17,东南,简装,低楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101109561025.html,2室1厅,540,2021-09-06,320,5.77,93.63,西南,简装,低楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101112083815.html,2室2厅,665,2021-09-02,67,6.58,101.13,南,精装,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101112760310.html,2室1厅,510,2021-08-29,5,6.21,82.11,东南,简装,低楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101103634316.html,3室2厅,855,2021-08-08,1007,5.47,156.4,东南,精装,中楼层(共18层),塔楼
https://bj.ke.com/ershoufang/101109688070.html,2室1厅,490,2021-07-25,214,6.27,78.17,西南,其他,顶层(共16层),塔楼
https://bj.ke.com/ershoufang/101111267022.html,3室1厅,676,2021-07-22,95,6.36,106.34,南 东北,精装,低楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101109500310.html,2室1厅,575,2021-07-14,238,6.14,93.63,东南,简装,低楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101111356465.html,3室1厅,776,2021-07-10,76,5.87,132.2,西 北 西南,简装,低楼层(共18层),塔楼
https://bj.ke.com/ershoufang/101111035424.html,2室1厅,635,2021-07-06,96,5.71,111.24,西南,精装,中楼层(共18层),塔楼
https://bj.ke.com/ershoufang/101108688620.html,3室1厅,675,2021-07-05,337,6.35,106.34,南 东北,其他,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101111393113.html,2室1厅,563,2021-06-23,55,6.90,81.61,东南,精装,低楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101111784723.html,2室1厅,560,2021-06-19,10,6.02,92.96,西南,其他,顶层(共24层),塔楼
https://bj.ke.com/ershoufang/101105362389.html,3室1厅,728,2021-06-08,666,5.94,122.49,南 西 北,精装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/101111236617.html,2室1厅,538,2021-05-30,19,6.72,80.05,南 北,精装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/101110845229.html,3室1厅,625,2021-05-30,71,5.88,106.34,西北,简装,高楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101111561974.html,2室1厅,496,2021-05-17,5,6.34,78.23,南 北,简装,底层(共6层),板楼
https://bj.ke.com/ershoufang/101111588976.html,2室2厅,650,2021-05-16,1,6.69,97.11,南,其他,高楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101106733379.html,1室1厅,405,2021-05-13,455,6.23,65.0,东,简装,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101110711502.html,2室1厅,469,2021-05-12,69,6.00,78.17,西南,其他,低楼层(共16层),塔楼
https://bj.ke.com/ershoufang/101109968889.html,3室1厅,918,2021-05-11,157,6.16,148.93,东南,简装,高楼层(共18层),塔楼
https://bj.ke.com/ershoufang/101109335945.html,2室1厅,454,2021-05-03,216,5.76,78.86,南 北,简装,底层(共6层),板楼
https://bj.ke.com/ershoufang/101109689489.html,3室2厅,822,2021-04-26,177,5.87,140.0,东南 北,精装,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101110410950.html,2室1厅,524,2021-04-20,78,5.60,93.63,东南,精装,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101102787066.html,3室1厅,791,2021-04-18,699,5.98,132.38,南 北,简装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/101111168889.html,2室1厅,629,2021-04-13,3,5.90,106.67,西南,精装,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101107672131.html,2室1厅,520,2021-04-12,334,5.95,87.36,东南 西南,简装,高楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101110235962.html,2室2厅,547,2021-04-05,89,5.49,99.69,西南,简装,低楼层(共18层),塔楼
https://bj.ke.com/ershoufang/101111053020.html,2室1厅,614,2021-04-04,1,5.76,106.67,西南,其他,高楼层(共18层),塔楼
https://bj.ke.com/ershoufang/101108384123.html,2室1厅,524,2021-04-03,3,6.38,82.11,西南,简装,高楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101108454189.html,2室1厅,575,2021-03-29,258,6.52,88.16,南,简装,顶层(共16层),塔楼
https://bj.ke.com/ershoufang/101102357204.html,3室1厅,718,2021-03-21,743,5.16,139.17,西南,精装,高楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101110323108.html,3室1厅,775,2021-03-21,68,6.05,128.07,南 北,精装,中楼层(共7层),板楼
https://bj.ke.com/ershoufang/101110573458.html,2室1厅,610,2021-03-09,9,5.97,102.18,南 北,其他,底层(共6层),板楼
https://bj.ke.com/ershoufang/101110098149.html,2室1厅,528,2021-03-08,82,5.69,92.79,东南,简装,高楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101109092735.html,2室2厅,600,2021-03-06,179,5.80,103.46,南 北,简装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/101106862145.html,2室1厅,475,2021-03-01,347,5.12,92.79,西南,精装,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101109885280.html,2室1厅,483,2021-02-28,99,6.18,78.17,西南,简装,中楼层(共16层),塔楼
https://bj.ke.com/ershoufang/101109027359.html,2室1厅,506,2021-02-27,179,6.20,81.61,西南,精装,中楼层(共16层),塔楼
https://bj.ke.com/ershoufang/101109702277.html,2室1厅,515,2021-02-24,113,6.31,81.61,西南,简装,低楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101109828040.html,2室1厅,508,2021-02-21,70,6.19,82.11,西南,精装,高楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101109011183.html,2室2厅,508,2021-02-20,174,5.43,93.63,东南,简装,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101109922897.html,3室1厅,627,2021-02-19,86,5.90,106.34,东北,简装,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101109309772.html,2室1厅,530,2021-02-18,135,5.66,93.63,西南,精装,高楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101109890493.html,2室1厅,500,2021-02-05,75,5.39,92.79,西南,简装,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101110076345.html,3室1厅,715,2021-01-24,43,5.56,128.49,南 北,简装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/101110020365.html,3室2厅,650,2021-01-23,46,6.11,106.34,东北,精装,低楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101106754887.html,2室1厅,515,2021-01-16,368,5.55,92.79,西南,精装,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101103466596.html,2室1厅,470,2021-01-11,533,5.95,78.94,南 北,精装,底层(共6层),板楼
https://bj.ke.com/ershoufang/101110078565.html,2室2厅,582,2021-01-06,24,5.99,97.11,南,精装,高楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101107748198.html,2室1厅,480,2020-12-10,207,6.14,78.17,西南,简装,高楼层(共16层),塔楼
https://bj.ke.com/ershoufang/101107151836.html,3室2厅,696,2020-12-05,177,5.26,132.2,西南 北,其他,中楼层(共18层),塔楼
https://bj.ke.com/ershoufang/101108701348.html,2室1厅,593,2020-11-30,120,6.11,97.11,南,精装,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101107871752.html,2室1厅,462,2020-11-14,124,5.91,78.17,西南,其他,低楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101108815827.html,3室1厅,598,2020-11-07,53,5.62,106.34,西北,其他,高楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101102452346.html,2室2厅,582,2020-10-30,500,5.99,97.11,南,简装,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101108796603.html,2室1厅,598,2020-09-26,46,6.16,97.11,南,精装,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101108778866.html,2室1厅,525,2020-09-23,40,6.43,81.61,西南,简装,低楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101104863464.html,2室1厅,553,2020-09-22,446,6.04,91.59,西南,精装,高楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101109196211.html,2室1厅,488,2020-09-21,8,5.94,82.11,东南,简装,顶层(共16层),塔楼
https://bj.ke.com/ershoufang/101109144543.html,2室1厅,540,2020-09-21,11,6.62,81.61,西南,精装,低楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101109022309.html,3室1厅,631,2020-09-21,22,5.93,106.34,西北,精装,高楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101105445567.html,2室1厅,524,2020-09-13,396,6.38,82.11,西南,简装,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101102198059.html,2室1厅,521,2020-08-18,87,5.60,92.96,东南,简装,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101103310684.html,2室1厅,581,2020-08-07,93,5.24,110.9,东南,简装,高楼层(共18层),塔楼
https://bj.ke.com/ershoufang/101106764673.html,3室1厅,778,2020-08-01,13,5.56,140.0,东南 北,简装,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101108024090.html,2室1厅,539,2020-07-25,48,6.60,81.61,西南,精装,高楼层(共16层),塔楼
https://bj.ke.com/ershoufang/101107229466.html,2室1厅,571,2020-07-23,107,5.23,109.22,西南,简装,低楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101107976094.html,2室1厅,520,2020-06-12,9,6.37,81.61,东 南,简装,中楼层(共16层),塔楼
https://bj.ke.com/ershoufang/101107702839.html,2室1厅,508,2020-06-06,23,6.32,80.36,南 北,简装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/101107550893.html,2室1厅,502,2020-06-03,32,6.27,80.05,南 北,精装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/101103944571.html,2室1厅,493,2020-05-12,273,6.16,80.05,南 北,精装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/101105912408.html,2室2厅,505,2020-05-12,179,6.19,81.61,西南,其他,中楼层(共16层),塔楼
https://bj.ke.com/ershoufang/101106182831.html,2室1厅,509,2020-05-09,184,5.49,92.79,东南,简装,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101106753487.html,2室1厅,516,2020-05-07,39,6.32,81.61,西南,简装,中楼层(共16层),塔楼
https://bj.ke.com/ershoufang/101106765376.html,2室1厅,515,2020-05-02,40,5.55,92.79,东南,精装,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101106888792.html,2室1厅,542,2020-04-12,32,6.61,81.96,西南,精装,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101104208100.html,3室2厅,725,2020-04-07,276,5.71,126.88,西南,精装,低楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101105164406.html,3室1厅,630,2020-03-29,188,4.92,128.07,南 北,简装,低楼层(共7层),板楼
https://bj.ke.com/ershoufang/101104696300.html,1室1厅,392,2020-01,,6.03,65.0,西,简装,低楼层(共24层),
https://bj.ke.com/ershoufang/101105853122.html,2室1厅,506,2019-12-07,63,5.45,92.79,东南,精装,低楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101105966355.html,3室1厅,702,2019-12-02,,5.46,128.49,南 北,简装,中楼层(共6层),板楼
https://bj.ke.com/ershoufang/101103994170.html,2室1厅,567,2019-12,,5.69,99.69,西南,其他,高楼层(共18层),
https://bj.ke.com/ershoufang/101104583808.html,3室2厅,635,2019-12,,5.11,124.25,东北,精装,中楼层(共24层),
https://bj.ke.com/ershoufang/101106170887.html,3室1厅,705,2019-11-21,14,5.42,130.07,东南,精装,中楼层(共18层),塔楼
https://bj.ke.com/ershoufang/101104049781.html,2室2厅,591,2019-11,,5.93,99.69,南 西,精装,中楼层(共18层),
https://bj.ke.com/ershoufang/101105924940.html,2室1厅,498,2019-10-18,11,6.37,78.23,南 北,精装,底层(共6层),板楼
https://bj.ke.com/ershoufang/101102787340.html,2室1厅,505,2019-10,,6.15,82.11,西南,简装,低楼层(共24层),
https://bj.ke.com/ershoufang/101104320193.html,2室1厅,502,2019-09-03,27,6.56,76.52,南 北,精装,高楼层(共6层),板楼
https://bj.ke.com/ershoufang/101105390588.html,1室1厅,405,2019-09,,6.23,65.0,东,精装,中楼层(共24层),
https://bj.ke.com/ershoufang/BJ0031416632.html,3室1厅,580,2019-09,,5.45,106.34,东 北,其他,中楼层(共24层),
https://bj.ke.com/ershoufang/101103344906.html,2室2厅,629,2019-08-06,,6.22,101.13,南,精装,低楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101105145765.html,2室1厅,506,2019-08-05,,6.24,81.11,南 北,简装,低楼层(共6层),板楼
https://bj.ke.com/ershoufang/101104905958.html,2室1厅,535,2019-07-30,50,6.52,82.11,东南,简装,低楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101104975431.html,2室1厅,600,2019-07-29,36,5.52,108.79,西南,精装,高楼层(共18层),塔楼
https://bj.ke.com/ershoufang/101104804329.html,1室1厅,405,2019-07-13,,5.62,72.01,西,精装,底层(共24层),
https://bj.ke.com/ershoufang/101101609653.html,3室1厅,771,2019-07,,5.77,133.63,东南 北,精装,中楼层(共18层),
https://bj.ke.com/ershoufang/101104079715.html,2室1厅,614,2019-06,,6.11,100.53,北 南,简装,底层(共7层),
https://bj.ke.com/ershoufang/101104389569.html,2室1厅,525,2019-05-09,,6.39,82.11,西南,简装,中楼层(共24层),
https://bj.ke.com/ershoufang/101103952028.html,3室1厅,746,2019-04-22,,5.26,141.75,西南,精装,低楼层(共18层),
https://bj.ke.com/ershoufang/101104237582.html,2室1厅,539,2019-04-11,,6.56,82.11,东 南,精装,低楼层(共24层),
https://bj.ke.com/ershoufang/101103091972.html,2室1厅,533,2019-04-07,,6.53,81.61,东南,其他,中楼层(共16层),
https://bj.ke.com/ershoufang/101104089213.html,2室1厅,670,2019-04-05,30,6.63,101.13,南,精装,低楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101104345611.html,3室1厅,562,2019-04-04,,5.28,106.34,西北,精装,底层(共24层),塔楼
https://bj.ke.com/ershoufang/101104282626.html,2室1厅,575,2019-04-02,,7.05,81.61,南 西,其他,高楼层(共24层),
https://bj.ke.com/ershoufang/101103279319.html,2室2厅,601,2019-04,,5.52,108.89,东南,简装,低楼层(共24层),
https://bj.ke.com/ershoufang/101103649806.html,2室1厅,511,2019-03-31,,6.22,82.11,东南,精装,低楼层(共24层),
https://bj.ke.com/ershoufang/101104005177.html,2室1厅,526,2019-03-27,,6.45,81.61,西南,其他,中楼层(共16层),
https://bj.ke.com/ershoufang/101103474503.html,1室1厅,388,2019-03,,5.97,65.0,西,简装,高楼层(共24层),
https://bj.ke.com/ershoufang/101103692490.html,3室1厅,582,2019-02,,5.47,106.34,西北,其他,中楼层(共24层),
https://bj.ke.com/ershoufang/101103595314.html,3室2厅,772,2019-01-22,,6.95,111.14,东 南,精装,中楼层(共24层),塔楼
https://bj.ke.com/ershoufang/101103947542.html,3室2厅,606,2019-01-22,,5.70,106.34,西北,简装,中楼层(共24层),
https://bj.ke.com/ershoufang/101101946498.html,3室2厅,732,2019-01,,5.75,127.38,南 北,精装,中楼层(共6层),
https://bj.ke.com/ershoufang/101102970057.html,2室1厅,408,2018-12-18,,6.28,65.0,东南,精装,中楼层(共24层),
https://bj.ke.com/ershoufang/101103347505.html,2室1厅,574,2018-12-17,,6.27,91.59,东南,其他,中楼层(共24层),
https://bj.ke.com/ershoufang/101103639431.html,3室1厅,690,2018-11-30,,5.48,125.97,南 北,其他,底层(共6层),
https://bj.ke.com/ershoufang/101103135451.html,2室1厅,530,2018-11-25,,6.45,82.11,西南,简装,高楼层(共16层),
https://bj.ke.com/ershoufang/101102992900.html,2室1厅,610,2018-11-02,,7.47,81.61,东南,其他,中楼层(共24层),
https://bj.ke.com/ershoufang/101102197417.html,2室1厅,536,2018-10-15,,6.70,80.05,南 北,精装,中楼层(共6层),
https://bj.ke.com/ershoufang/101102256228.html,4室2厅,700,2018-08-11,,5.84,119.9,南 北,精装,顶层(共6层),
https://bj.ke.com/ershoufang/101103018996.html,2室1厅,526,2018-08-06,,6.57,80.05,南 北,简装,中楼层(共6层),
https://bj.ke.com/ershoufang/101102178967.html,2室1厅,531,2018-07-31,,6.79,78.17,东南,精装,中楼层(共16层),
